country,source,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Saint Martin,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,petroleum,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,petroleum,TJ,3787.6505015000002,3597.7404485,3355.077603,1835.7971790000001,1930.7522055000002,1287.1681370000001,1276.6175785,875.6963555000001,1012.8536160000001,1012.8536160000001,1107.8086425000001,1012.8536160000001,1012.8536160000001,1107.8086425000001,1192.2131105,1234.4153445000002,1244.9659030000003,1287.1681370000001,1308.269254,1287.1681370000001,1287.1681370000001
Saint Pierre and Miquelon,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,hydro,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,biomass,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.557894737,5.557894737,5.557894737,5.557894737,5.557894737,5.557894737,0
Saint Pierre and Miquelon,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,petroleum,TJ,1223.864786,1171.1119935000002,1266.06702,1065.6064085,1877.999413,1972.9544395,1972.9544395,2099.5611415000003,2521.5834815000003,2521.5834815000003,2563.7857155,2616.538508,2753.6957685,2901.4035875,3070.2125235,3070.2125235,3028.0102895000005,3080.763082,3302.3248105000002,3070.2125235,3070.2125235
Saint Vincent and the Grenadines,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,hydro,TJ,79.62352941,42.38490566,65.68421053,76.12258065,69.69375,67.2,66.64736842,70.29,69.88235294,69.88235294,71.22994652,53.55045685,64.83529412,65.22221811,86.24400994,82.96363636,73.53134328,73.99148936,77.07625899,76.52571429,0
Saint Vincent and the Grenadines,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,biomass,TJ,66.06432,65.178225,64.100295,63.14112,62.22762,61.359795,61.00353,60.34581,58.84767,57.80628,56.792295,55.878795,54.9927,54.124875,53.284455,52.462305,51.895935,51.3387,50.799735,50.26077,0
Saint Vincent and the Grenadines,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,petroleum,TJ,1909.6510885000002,1909.6510885000002,1951.8533225000003,1951.8533225000003,1867.4488545000002,2004.6061150000003,1994.0555565000002,2004.6061150000003,2004.6061150000003,2004.6061150000003,2089.010583,2099.5611415000003,2183.9656095,2183.9656095,2268.3700775,2416.0778965,2373.8756625,2416.0778965,2521.5834815000003,2458.2801305000003,2458.2801305000003
Samoa,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,hydro,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,170.4521739,149.3181818,163.9938462,159.3465517,164.9288136,170.91,174.4672131,0
Samoa,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,biomass,TJ,54.0547,54.0547,38.6105,0,54.0547,54.0547,0,0,0,693.5047000000001,693.5047000000001,693.5047000000001,693.5047000000001,693.5047000000001,693.5047000000001,693.5047000000001,701.2268,701.2268,701.2268,701.2268,0
Samoa,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,hydro,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,biomass,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,petroleum,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,petroleum,TJ,1023.4041745000002,1076.1569670000001,1118.359201,1065.6064085,1160.561435,1160.561435,1160.561435,1160.561435,1160.561435,1160.561435,1350.4714880000001,1350.4714880000001,1392.6737220000002,1392.6737220000002,1392.6737220000002,1445.4265145,1582.583775,1941.3027640000003,1994.0555565000002,1941.3027640000003,1951.8533225000003
Sao Tome and Principe,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,hydro,TJ,26.88,0,0,0,0,0,0,0,0,12.52173913,16.88275862,17.28,21.96,28.44,22.32,15.12,26.74285714,32.65116279,43.26419019,43.26419019,0
Sao Tome and Principe,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,biomass,TJ,582.924,582.924,620.9478,620.9478,630.0828,630.0828,668.1066,668.1066,677.2416,677.2416,677.2416,677.2416,715.2654,715.2654,715.2654,715.2654,724.4004,724.4004,753.2892,753.2892,0
Sao Tome and Principe,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,naturalGas,TJ,1189702.0775770003,1248247.1266935002,1326352.911269,1400481.1352900001,1470684.5515490002,1483957.154142,1612695.068959,1768737.829174,1826470.4852860002,1802288.6052040001,1943117.4600620002,2094475.772303,2211892.9378495,2342973.0766535,2562213.6822835,2707442.1200360004,2791804.385802,2828298.7676535,3057077.0781675,2981450.6748395003,3331476.0036355006
Saudi Arabia,petroleum,TJ,2341991.8747130004,2443435.4946905,2538939.1502325004,1668845.1412960002,2644508.0385835003,2552391.1123200003,2717686.7123395004,2837213.9895860003,2966890.9041095,3053331.6299000005,3176825.9171425,3327139.724092,3468021.3317425,3735477.9897175003,3987267.06832,4177314.2785805003,4430675.3903995,3696936.7995170006,4431255.671117,4641581.054814501,4949594.0596635
Saudi Arabia,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,hydro,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,biomass,TJ,513,513,339,246.39,537,437.19,176,162,188,188,188,188,188,188,188,188,188,188,188,188,188
Saudi Arabia,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3428.9315125000003,4104.1672565,4515.639038,5813.357733500001,5813.357733500001,6868.413583500001,7132.177546000001
Senegal,naturalGas,TJ,0,0,0,664.6851855000001,1339.9209295000003,1677.5388015,2004.6061150000003,1339.9209295000003,1339.9209295000003,1339.9209295000003,1677.5388015,1677.5388015,1677.5388015,1677.5388015,1677.5388015,1677.5388015,1677.5388015,1677.5388015,1677.5388015,1677.5388015,664.6851855000001
Senegal,petroleum,TJ,37739.347754500006,34901.247518000004,42550.4024305,35365.472092,52362.421835500005,56181.7240125,56044.566752000006,51993.152288000005,55400.982683500006,61151.037066000004,64928.137009000005,64801.53030700001,65740.5300135,66384.11408200001,73959.415085,79181.94154250002,81344.80603500002,82178.3001565,58344.58850500001,79319.098803,80500.76135500001
Senegal,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,hydro,TJ,0,0,0,0,0,0,0,0,0,0,0,0,492.7827789,717.9292365,671.5446113,642.1014151,606.9225092,512.3335843,641.5052062,683.2155353,711.9543164
Senegal,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,biomass,TJ,24822.0582011,24998.3302374,25171.9524263,25372.0646095,25561.0046729,26276.344523000003,27037.709060700003,27785.667699499998,28578.0878877,29405.8741059,28476.1508728,29137.8266385,29556.7279843,29437.039106099997,29097.262367490002,28613.6485849,31268.684296800002,33906.561747,34764.03998334,37103.9321204,38102.6812227
Senegal,solar,TJ,0,0,0,0,0,0,0,0,0,0,4.201995012,4.460887949,5.080234834,4.260707635,6.875883392,9.619496855,10.37474375,5.661144578,5.602665556,8.575927222,8.577762849
Senegal,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449875.81444000005,446890.00638450007,395086.76414950006,389558.27149550006,376338.421695
Serbia,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86124.2090355,82378.76076800001,84256.760181,65160.24929600001,81629.6711145
Serbia,petroleum,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193244.029486,196440.8487115,171773.64293850004,173809.90072900002,179085.179979
Serbia,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,270,204,224
Serbia,hydro,TJ,26939.66138,31726.74133,33161.36371,26263.93519,27149.62963,32146.50003,39664.60967,33978.03722,34115.99376,38075.97725,34547.27592,36736.53715,35061.31631,28139.38735,30260.06217,30481.7924,28412.03695,26221.42222,25485.82292,26977.23569,31541.35174
Serbia,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,biomass,TJ,48935,42410,31512,31512,30794.08,30794.08,30794.08,30794.08,30794.08,30794.08,33594,33594,33594,33594,33594,33594,33583.63352809,33566.29914351,33663.550196,44141.810973,42967.34296
Serbia,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,petroleum,TJ,6646.851855000001,7153.278663,7353.739274500001,7490.896535000001,7649.154912500001,7691.3571465,7670.256029500001,8250.536747000002,8250.536747000002,8250.536747000002,8545.952385,8809.7163475,12818.9285775,12502.4118225,12956.085838,12755.6252265,16880.893600000003,14116.647273,15498.7704365,16807.0396905,14158.849507
Seychelles,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,hydro,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,biomass,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,petroleum,TJ,15635.927697000001,16385.017350500002,11974.883897500002,9864.772197500002,11099.187542000001,12829.479136000002,12797.8274605,13114.344215500001,13156.546449500001,13156.546449500001,13926.73722,14243.253975000001,14485.9168205,14823.534692500001,17577.230461000003,17471.724876,17461.1743175,18653.387428,22324.981786000004,20425.881256,20425.881256
Sierra Leone,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,hydro,TJ,0,0,0,0,0,0,0,0,0,0,48.22403379,24.73643836,27.02089286,27.67688022,27.01742905,27.03961722,3.449708738,23.76,32,56.12727273,0
Sierra Leone,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,biomass,TJ,37989.8332,37042.7608,36574.5022,35825.6449,35024.7325,36494.7709,36260.4412,38842.0334,39657.5516,40523.6411,41424.3419,41270.2985,41172.548899999994,41029.8796,40999.5584,40956.6188,40969.973,41001.597200000004,41060.6264,41148.5444,0
Sierra Leone,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,coal,TJ,981.2019405000001,654.134627,1709.190477,1171.1119935000002,1266.06702,94.95502650000002,21.101117000000002,21.101117000000002,31.651675500000003,21.101117000000002,0,10.550558500000001,295.415638,379.82010600000007,295.415638,116.05614350000002,200.46061150000003,337.61787200000003,200.46061150000003,168.80893600000002,327.0673135
Singapore,naturalGas,TJ,0,0,42919.671978000006,58513.39744100001,58513.39744100001,58513.39744100001,58513.39744100001,58513.39744100001,58513.39744100001,58513.39744100001,58513.39744100001,46032.08673550001,45641.716071,207540.0362535,257855.64974000002,251208.79788500004,251208.79788500004,327594.84142500005,334062.3337855,306314.3649305,319238.79909300007
Singapore,petroleum,TJ,845817.173828,901566.324942,979017.9748905001,955965.0045680001,1173380.3635775,1191928.2454205,1367563.39277,1472119.427505,1523500.6474000001,1508518.85433,1546901.786153,1653683.9887315002,1634228.7588575003,1566747.3866915002,1739417.8271025,1887895.836873,1936639.417143,2046702.8434150002,2252713.048686,2735612.111231,3225949.3175185
Singapore,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,hydro,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,biomass,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,waste,TJ,252.4360443,702.4076591,711.5590698,717.6993461,722.8140438,725.3845981,723.4819502,728.6696037,740.5173568,752.6446477,760.695405,1431.550817,1440.109249,1510.722291,1441.111923,1393.167216,1455.719538,1487.840469,1601.807556,1780.537142,1964.649629
Singapore,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,hydro,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,biomass,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,coal,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,petroleum,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,naturalGas,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,nuclear,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,biogas,TJ,0,0,0,0,0,0,0,0,0,0,0,210.6507408,116.5996604,95.79958461,211.6804334,154.4226284,262.8748235,213.2375957,296.1406092,486.0762395,383.9385435
Slovakia,geothermal,TJ,0,0,0,0,0,0,0,0,0,0,0,164.5258246,202.105919,160.4313821,163.3552915,163.0903987,189.4422259,202.8333763,179.6201412,177.7688699,171.9768227
Slovakia,hydro,TJ,6216.232498,4566.5257,6102.317063,10498.61932,12518.61497,14447.59195,14039.07362,13340.49,12535.68055,13038.19591,11875.40587,13060.20009,13402.39252,9294.787323,11644.88838,12171.1996,11988.82692,14119.46182,12522.86613,14015.88888,16627.94968
Slovakia,biofuel,TJ,0,0,0,0,0,0,0,0,0,0,0,1299,120,81,38,439,1864,3802,5290,7020,6882
Slovakia,marine,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,biomass,TJ,6964,5938,4932,7184,7160,3248,3148,3477,3018,2977,3822,11340.48227,10419.75754,12816.51032,13876.78029,14464.2772,13307.56925,17810.77837,17101.30537,21704.97639,22612.18329
Slovakia,solar,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.757788562,1.742074096,1.728829061,1.750822885,1.762283819,55.52530074
Slovakia,waste,TJ,0,0,0,0,0,0,0,0,0,0,0,358.4088019,64.46009914,134.4244123,133.1116794,141.4407696,141.3429683,128.094723,368.0635699,443.2807408,459.7623321
Slovakia,wind,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,5.341831795,17.04130007,15.74540699,16.35211673,25.37759931,21.70340751,19.25259462,18.98528983
Slovakia,coal,TJ,0,0,0,250596.86549200004,219715.38076250002,221709.436319,223439.727913,206632.6882225,194837.1638195,190500.88427600003,176563.59649750002,183569.16734150003,175687.90014200003,190564.187627,186333.4136685,177196.6300075,186829.289918,171647.03623650002,169663.53123850003,160505.6464605,160421.2419925
Slovakia,naturalGas,TJ,0,0,0,232502.65766450003,217415.3590095,289169.707368,255555.627987,259385.48072250004,263732.31082450005,266886.92781600007,268807.12946300005,286964.6406415,272826.8922515,263795.6141755,255893.24585900002,274662.68943050003,250122.09035950003,236701.7799475,240436.67765650002,205714.789633,232924.68000450003
Slovakia,petroleum,TJ,0,0,0,143012.82046750002,144806.41541250004,143909.61794,151442.716709,163618.06121800002,163544.20730850002,149533.0656205,146705.51594250003,153299.61500500003,178578.75317100002,161159.7810875,161201.9833215,169937.8457595,170254.36251450004,181142.53888650003,187061.40220500002,174833.30490350001,182809.52712950003
Slovakia,nuclear,TJ,43338.40416,42097.43664,39822.32952,42988.38768,43704.330480000004,41190.57576,40601.91168,38883.64896,41031.47736,47220.40512,59391.43272,61586.990639999996,64641.679919999995,64323.483120000004,61293.6,63817.200000000004,64843.200000000004,55202.4,60134.4,50691.6,52466.4
Slovenia,coal,TJ,0,0,70161.21402500001,68452.023548,62828.5758675,74286.48239850001,73600.69609600001,75003.92037650001,74602.9991535,74993.369818,73758.95447350001,76153.931253,84309.51297350001,81756.2778165,81112.693748,79034.23372350002,78506.70579850001,77725.9644695,77683.7622355,71532.78663,70467.1802215
Slovenia,naturalGas,TJ,0,0,24646.104656,30375.057921500003,29298.9009545,38994.864216,50537.175215,35165.011480500005,36884.752516,37813.201664,38235.224004,39374.684322,36715.94358,38382.931823000006,40999.470331000004,43193.986499,41832.964452500004,42508.2001965,40841.2119535,38688.898019500004,40123.77397550001
Slovenia,petroleum,TJ,0,0,71100.21373150001,86187.5123865,92655.004747,103532.63056050001,121236.46772350001,117849.73844500001,111519.40334500001,111445.54943550001,107140.92156750002,111234.5382655,107921.66289650001,109472.59499600001,112922.62762550001,115391.4583145,119833.24344300001,118767.63703450002,138381.12528600002,119632.78283150002,118208.45743400001
Slovenia,biogas,TJ,0,0,0,0,0,0,0,0,0,23,61.36641221,91.85234343,103.8964242,122.3290883,153.7446795,158.1176821,193.1664,273.4315638,306.1504914,343.9717275,523.5151696
